dev-category,VARIABLE NAME,developer-friendly name,API data type,NAME OF DATA ELEMENT,VALUE,LABEL,SOURCE,NOTES
school,INSTNM,name,autocomplete,Institution name,(blank),(blank),IPEDS,Shown/used on consumer website.
school,INEXPFTE,instructional_expenditure_per_fte,integer,Instructional expenditures per full-time equivalent student,(blank),(blank),IPEDS,Instructional expenditures divided by the number of FTE students (undergraduates and graduate students) (http://nces.ed.gov/ipeds/glossary/index.asp?id=854). Instructional expenditures are included in the IPEDS Finance component and FTE enrollment is included in the IPEDS 12-Month Enrollment component. This metric includes graduate students.
school,ICLEVEL,institutional_characteristics.level,integer,Level of institution,1,4-year,IPEDS,(blank)
school,LOCALE,locale,integer,Locale of institution,11,"City: Large (population of 250,000 or more)",IPEDS,Shown/used on consumer website.
school,TUITFTE,tuition_revenue_per_fte,integer,Net tuition revenue per full-time equivalent student,(blank),(blank),IPEDS,Net tuition revenue (tuition revenue minus discounts and allowances) divided by the number of FTE students (undergraduates and graduate students) (http://nces.ed.gov/ipeds/glossary/index.asp?id=854). Net tuition revenue is included in the IPEDS Finance component and FTE enrollment is included in the IPEDS 12-Month Enrollment component. This metric includes graduate students.
school,NUMBRANCH,branches,integer,Number of branch campuses,(blank),(blank),IPEDS,(blank)
school,SCH_DEG,degrees_awarded.predominant_recoded,integer,Predominant degree awarded (recoded 0s and 4s),(blank),(blank),IPEDS/NSLDS,"Missing values, 0s, and 4s from PREDDEG recoded according to NSLDS program length"
school,PREDDEG,degrees_awarded.predominant,integer,"Predominant undergraduate degree awarded
 0 Not classified
 1 Predominantly certificate-degree granting
 2 Predominantly associate's-degree granting
 3 Predominantly bachelor's-degree granting
 4 Entirely graduate-degree granting",0,Not classified,IPEDS,Shown/used on consumer website.
school,PFTFAC,ft_faculty_rate,float,Proportion of faculty that is full-time,(blank),(blank),IPEDS,"Proportion of faculty that are employed full time, calculated from the IPEDS Human Resources component. This metric is calculated as the number of full-time nonmedical faculty divided by the total number of nonmedical faculty. Proportions are expressed as decimals rounded to four decimal places, so, for example, 0.1234 equals 12.34 percent."
school,REGION,region_id,integer,Region (IPEDS),0,U.S. Service Schools,IPEDS,(blank)
school,STABBR,state,string,State postcode,(blank),(blank),IPEDS,Shown/used on consumer website.
school,INSTURL,school_url,string,URL for institution's homepage,(blank),(blank),IPEDS,Shown/used on consumer website.
school,ZIP,zip,string,ZIP code,(blank),(blank),IPEDS,(blank)
student,INC_PCT_H2,share_highincome.110001plus,float,"Aided students with family incomes between $110,001+ in nominal dollars",(blank),(blank),NSLDS,(blank)
student,INC_PCT_M1,share_middleincome.30001_48000,float,"Aided students with family incomes between $30,001-$48,000 in nominal dollars",(blank),(blank),NSLDS,(blank)
student,INC_PCT_M2,share_middleincome.48001_75000,float,"Aided students with family incomes between $48,001-$75,000 in nominal dollars",(blank),(blank),NSLDS,(blank)
student,INC_PCT_H1,share_highincome.75001_110000,float,"Aided students with family incomes between $75,001-$110,000 in nominal dollars",(blank),(blank),NSLDS,(blank)
student,AGE_ENTRY,demographics.age_entry,integer,Average age of entry,(blank),(blank),Treasury,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
student,FAMINC_IND,demographics.avg_family_income_independents,integer,Average family income for independent students in real 2015 dollars,(blank),(blank),NSLDS,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
student,FAMINC,demographics.avg_family_income,integer,Average family income in real 2015 dollars,(blank),(blank),NSLDS,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
student,FSEND_COUNT,fafsa_sent.overall,integer,Average number of students who sent their FAFSA reports to at least one college,(blank),(blank),Treasury,"This data element is no longer provided (all values assigned ""NULL"")"
student,AGE_ENTRY_SQ,demographics.age_entry_squared,integer,Average of the age of entry squared,(blank),(blank),Treasury,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
student,LNFAMINC,demographics.avg_family_income_log,integer,Average of the log of family income,(blank),(blank),Treasury,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
student,LNFAMINC_IND,demographics.avg_family_income_independents_log,integer,Average of the log of family income for independent students,(blank),(blank),Treasury,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
student,UG,enrollment.all,integer,Enrollment of all undergraduate students,(blank),(blank),IPEDS,Available in 2000-2001 datafile only
student,UGDS,size,integer,Enrollment of undergraduate certificate/degree-seeking students,(blank),(blank),IPEDS,Shown/used on consumer website;    Not available in 2000-2001 datafile
student,LN_MEDIAN_HH_INC,demographics.median_hh_income_log,integer,Log of the median household income,(blank),(blank),Treasury,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
student,MD_FAMINC,demographics.median_family_income,integer,Median family income in real 2015 dollars,(blank),(blank),NSLDS,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
student,MEDIAN_HH_INC,demographics.median_hh_income,integer,Median household income,(blank),(blank),Treasury,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
student,SCUGFFN_POOLED,ftft_undergrads_with_pell_grant_or_federal_student_loan_pooled,integer,"Number of full-time, first-time degree/certificate-seeking undergraduate students (denominator for percent full-time, first-time degree/certificate-seeking undergraduates receiving a pell grant or federal student loan), pooled in rolling averages",(blank),(blank),IPEDS,(blank)
student,AGEGE24,demographics.over_23_at_entry,float,Percent of students over 23 at entry,(blank),(blank),NSLDS,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
student,PCT_GRAD_PROF,demographics.share_professional_degree_age25.home_ZIP,float,"Percent of the population from students' zip codes over 25 with a professional degree, via Census data",(blank),(blank),Treasury,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
student,PCT_ASIAN,demographics.share_asian.home_ZIP,float,"Percent of the population from students' zip codes that is Asian, via Census data",(blank),(blank),Treasury,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
student,PCT_BLACK,demographics.share_black.home_ZIP,float,"Percent of the population from students' zip codes that is Black, via Census data",(blank),(blank),Treasury,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
student,PCT_HISPANIC,demographics.share_hispanic.home_ZIP,float,"Percent of the population from students' zip codes that is Hispanic, via Census data",(blank),(blank),Treasury,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
student,PCT_WHITE,demographics.share_white.home_ZIP,float,"Percent of the population from students' zip codes that is White, via Census data",(blank),(blank),Treasury,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
student,PCT_BORN_US,demographics.share_born_US.home_ZIP,float,"Percent of the population from students' zip codes that was born in the US, via Census data",(blank),(blank),Treasury,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
student,PCT_BA,demographics.share_bachelors_degree_age25.home_ZIP,float,"Percent of the population from students' zip codes with a bachelor's degree over the age 25, via Census data",(blank),(blank),Treasury,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
student,UG25ABV,share_25_older,float,Percentage of undergraduates aged 25 and above,(blank),(blank),IPEDS,The proportion of undergraduates who are aged 25 or older
student,POVERTY_RATE,demographics.poverty_rate,float,"Poverty rate, via Census data",(blank),(blank),Treasury,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
student,DEPENDENT,demographics.dependent,float,Share of dependent students,(blank),(blank),NSLDS,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
student,FEMALE,demographics.female_share,float,Share of female students,(blank),(blank),NSLDS,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
student,FIRST_GEN,demographics.first_generation,float,Share of first-generation students,(blank),(blank),NSLDS,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
student,MARRIED,demographics.married,float,Share of married students,(blank),(blank),NSLDS,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
student,PELL_EVER,students_with_pell_grant,float,Share of students who received a Pell Grant while in school,(blank),(blank),NSLDS,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
student,FSEND_5,fafsa_sent.5_or_more_colleges,float,Share of students who submitted FAFSAs to at least five colleges,(blank),(blank),Treasury,"This data element is no longer provided (all values assigned ""NULL"")"
student,FSEND_4,fafsa_sent.4_colleges,float,Share of students who submitted FAFSAs to four colleges,(blank),(blank),Treasury,"This data element is no longer provided (all values assigned ""NULL"")"
student,FSEND_1,fafsa_sent.1_college,float,Share of students who submitted FAFSAs to only one college,(blank),(blank),Treasury,"This data element is no longer provided (all values assigned ""NULL"")"
student,FSEND_3,fafsa_sent.3_college,float,Share of students who submitted FAFSAs to three colleges,(blank),(blank),Treasury,"This data element is no longer provided (all values assigned ""NULL"")"
student,FSEND_2,fafsa_sent.2_colleges,float,Share of students who submitted FAFSAs to two colleges,(blank),(blank),Treasury,"This data element is no longer provided (all values assigned ""NULL"")"
student,PPTUG_EF,part_time_share,float,"Share of undergraduate, degree-/certificate-seeking students who are part-time",(blank),(blank),IPEDS,"Shown/used on consumer website;    The proportion of degree/certificate-seeking undergraduates enrolled part time in the fall term, calculated from the IPEDS Fall Enrollment component. This metric does not apply during 2000-01, when degree/certificate-seeking status was not collected. It is calculated as the number of part-time, degree/certificate-seeking undergraduates divided by the total number of degree/certificate-seeking undergraduates. It includes non-first-time undergraduates. Proportions are expressed as decimals rounded to four decimal places, so, for example, 0.1234 equals 12.34 percent."
student,PPTUG_EF2,part_time_share_2000,float,"Share of undergraduate, degree-/certificate-seeking students who are part-time",(blank),(blank),IPEDS,"The proportion of all undergraduates enrolled part time in the fall term, calculated from the IPEDS Fall Enrollment component. This metric only applies during 2000-01, when degree/certificate-seeking status was not collected. It is calculated as the number of part-time undergraduates divided by the total number of undergraduates. It includes non-first-time undergraduates. Proportions are expressed as decimals rounded to four decimal places, so, for example, 0.1234 equals 12.34 percent."
student,VETERAN,demographics.veteran,float,Share of veteran students,(blank),(blank),NSLDS,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
student,UGDS_AIAN,demographics.race_ethnicity.aian,float,Total share of enrollment of undergraduate degree-seeking students who are American Indian/Alaska Native,(blank),(blank),IPEDS,Shown/used on consumer website;    Not available in all datafiles due to changing race/ethnicity category definitions over time. See data_cohort_map
student,UGDS_AIANOLD,demographics.race_ethnicity.aian_prior_2009,float,Total share of enrollment of undergraduate degree-seeking students who are American Indian/Alaska Native,(blank),(blank),IPEDS,Not available in all datafiles due to changing race/ethnicity category definitions over time. See data_cohort_map
student,UGDS_ASIAN,demographics.race_ethnicity.asian,float,Total share of enrollment of undergraduate degree-seeking students who are Asian,(blank),(blank),IPEDS,Shown/used on consumer website;    Not available in all datafiles due to changing race/ethnicity category definitions over time. See data_cohort_map
student,UGDS_API,demographics.race_ethnicity.asian_pacific_islander,float,Total share of enrollment of undergraduate degree-seeking students who are Asian/Pacific Islander,(blank),(blank),IPEDS,Not available in all datafiles due to changing race/ethnicity category definitions over time. See data_cohort_map
student,UGDS_BLACK,demographics.race_ethnicity.black,float,Total share of enrollment of undergraduate degree-seeking students who are black,(blank),(blank),IPEDS,Shown/used on consumer website;    Not available in all datafiles due to changing race/ethnicity category definitions over time. See data_cohort_map
student,UGDS_BLACKNH,demographics.race_ethnicity.black_non_hispanic,float,Total share of enrollment of undergraduate degree-seeking students who are black non-Hispanic,(blank),(blank),IPEDS,Not available in all datafiles due to changing race/ethnicity category definitions over time. See data_cohort_map
student,UGDS_HISP,demographics.race_ethnicity.hispanic,float,Total share of enrollment of undergraduate degree-seeking students who are Hispanic,(blank),(blank),IPEDS,Shown/used on consumer website;    Not available in all datafiles due to changing race/ethnicity category definitions over time. See data_cohort_map
student,UGDS_HISPOLD,demographics.race_ethnicity.hispanic_prior_2009,float,Total share of enrollment of undergraduate degree-seeking students who are Hispanic,(blank),(blank),IPEDS,Not available in all datafiles due to changing race/ethnicity category definitions over time. See data_cohort_map
student,UGDS_NHPI,demographics.race_ethnicity.nhpi,float,Total share of enrollment of undergraduate degree-seeking students who are Native Hawaiian/Pacific Islander,(blank),(blank),IPEDS,Shown/used on consumer website;    Not available in all datafiles due to changing race/ethnicity category definitions over time. See data_cohort_map
student,UGDS_NRA,demographics.race_ethnicity.non_resident_alien,float,Total share of enrollment of undergraduate degree-seeking students who are non-resident aliens,(blank),(blank),IPEDS,Shown/used on consumer website;    Not available in all datafiles due to changing race/ethnicity category definitions over time. See data_cohort_map
student,UGDS_2MOR,demographics.race_ethnicity.two_or_more,float,Total share of enrollment of undergraduate degree-seeking students who are two or more races,(blank),(blank),IPEDS,Shown/used on consumer website;    Not available in all datafiles due to changing race/ethnicity category definitions over time. See data_cohort_map
student,UGDS_WHITE,demographics.race_ethnicity.white,float,Total share of enrollment of undergraduate degree-seeking students who are white,(blank),(blank),IPEDS,Shown/used on consumer website;    Not available in all datafiles due to changing race/ethnicity category definitions over time. See data_cohort_map
student,UGDS_WHITENH,demographics.race_ethnicity.white_non_hispanic,float,Total share of enrollment of undergraduate degree-seeking students who are white non-Hispanic,(blank),(blank),IPEDS,Not available in all datafiles due to changing race/ethnicity category definitions over time. See data_cohort_map
student,UGDS_UNKN,demographics.race_ethnicity.unknown,float,Total share of enrollment of undergraduate degree-seeking students whose race is unknown,(blank),(blank),IPEDS,Shown/used on consumer website;    Not available in all datafiles due to changing race/ethnicity category definitions over time. See data_cohort_map
student,UG_AIANOLD,demographics.race_ethnicity.aian_2000,float,Total share of enrollment of undergraduate students who are American Indian/Alaska Native,(blank),(blank),IPEDS,Not available in all datafiles due to changing race/ethnicity category definitions over time. See data_cohort_map
student,UG_API,demographics.race_ethnicity.api_2000,float,Total share of enrollment of undergraduate students who are Asian/Pacific Islander,(blank),(blank),IPEDS,Not available in all datafiles due to changing race/ethnicity category definitions over time. See data_cohort_map
student,UG_BLACKNH,demographics.race_ethnicity.black_2000,float,Total share of enrollment of undergraduate students who are black non-Hispanic,(blank),(blank),IPEDS,Not available in all datafiles due to changing race/ethnicity category definitions over time. See data_cohort_map
student,UG_HISPOLD,demographics.race_ethnicity.hispanic_2000,float,Total share of enrollment of undergraduate students who are Hispanic,(blank),(blank),IPEDS,Not available in all datafiles due to changing race/ethnicity category definitions over time. See data_cohort_map
student,UG_NRA,demographics.non_resident_aliens_2000,float,Total share of enrollment of undergraduate students who are non-resident aliens,(blank),(blank),IPEDS,Not available in all datafiles due to changing race/ethnicity category definitions over time. See data_cohort_map
student,UG_WHITENH,demographics.race_ethnicity.white_2000,float,Total share of enrollment of undergraduate students who are white non-Hispanic,(blank),(blank),IPEDS,Not available in all datafiles due to changing race/ethnicity category definitions over time. See data_cohort_map
student,UG_UNKN,demographics.race_ethnicity.unknown_2000,float,Total share of enrollment of undergraduate students whose race is unknown,(blank),(blank),IPEDS,Not available in all datafiles due to changing race/ethnicity category definitions over time. See data_cohort_map
student,UNEMP_RATE,demographics.unemployment,float,"Unemployment rate, via Census data",(blank),(blank),Treasury,Data element describes the earnings cohort (without exclusions for military and in-school deferments in the measurement year)
